as_of_date,store_id,city,state,region,product_id,product_name,category,sub_category,on_hand_qty,reorder_point,avg_daily_sales,days_of_supply,is_stockout_risk
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AP-10001394,Harmony Air Purifier,Office Supplies,Appliances,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10000122,Newell 314,Office Supplies,Art,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10000940,Newell 343,Office Supplies,Art,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10001246,Newell 317,Office Supplies,Art,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,1,2,0.0667,15.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10003504,Newell 347,Office Supplies,Art,7,2,0.0889,78.75,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-AR-10003811,Newell 327,Office Supplies,Art,9,2,0.0667,135.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,9,2,0.0778,115.71,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,7,2,0.0667,105.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10000289,Xerox 213,Office Supplies,Paper,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10000520,Xerox 201,Office Supplies,Paper,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,10,2,0.0778,128.57,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,7,2,0.1000,70.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,2,2,0.0778,25.71,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,10,2,0.1333,75.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,6,2,0.1000,60.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,3,2,0.1111,27.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-PH-10002496,Cisco SPA301,Technology,Phones,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-PH-10002563,Adtran 1202752G1,Technology,Phones,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-West-LosAngeles-California,Los Angeles,California,West,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,6,2,0.1000,60.00,f
2017-12-30,UnitedStates-West-Loveland-Colorado,Loveland,Colorado,West,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-Loveland-Colorado,Loveland,Colorado,West,OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-West-Meridian-Idaho,Meridian,Idaho,West,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-Meridian-Idaho,Meridian,Idaho,West,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-West-Meridian-Idaho,Meridian,Idaho,West,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Meridian-Idaho,Meridian,Idaho,West,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-Mesa-Arizona,Mesa,Arizona,West,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-Mesa-Arizona,Mesa,Arizona,West,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-West-Mesa-Arizona,Mesa,Arizona,West,OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-West-Mesa-Arizona,Mesa,Arizona,West,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,8,2,0.0889,90.00,f
2017-12-30,UnitedStates-West-Modesto-California,Modesto,California,West,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,7,2,0.0778,90.00,f
2017-12-30,UnitedStates-West-Modesto-California,Modesto,California,West,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-West-NorthLasVegas-Nevada,North Las Vegas,Nevada,West,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-West-Oakland-California,Oakland,California,West,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,8,2,0.1000,80.00,f
2017-12-30,UnitedStates-West-Oakland-California,Oakland,California,West,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-Oakland-California,Oakland,California,West,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-West-Oakland-California,Oakland,California,West,OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-West-Oakland-California,Oakland,California,West,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-West-Oceanside-California,Oceanside,California,West,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-Oceanside-California,Oceanside,California,West,FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Oceanside-California,Oceanside,California,West,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,5,2,0.0889,56.25,f
2017-12-30,UnitedStates-West-Oceanside-California,Oceanside,California,West,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-Oceanside-California,Oceanside,California,West,OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,4,2,0.0556,72.00,f
2017-12-30,UnitedStates-West-Ontario-California,Ontario,California,West,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-West-Orem-Utah,Orem,Utah,West,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-West-Oxnard-California,Oxnard,California,West,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-Parker-Colorado,Parker,Colorado,West,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,7,2,0.0778,90.00,f
2017-12-30,UnitedStates-West-Parker-Colorado,Parker,Colorado,West,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,9,2,0.0556,162.00,f
2017-12-30,UnitedStates-West-Parker-Colorado,Parker,Colorado,West,OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Pasadena-California,Pasadena,California,West,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-West-Pasadena-California,Pasadena,California,West,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,3,2,0.0111,270.00,f
2017-12-30,UnitedStates-West-Pasadena-California,Pasadena,California,West,OFF-AR-10003856,Newell 344,Office Supplies,Art,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Pasadena-California,Pasadena,California,West,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-Pasadena-California,Pasadena,California,West,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-West-Pasadena-California,Pasadena,California,West,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-Pasco-Washington,Pasco,Washington,West,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-West-Pasco-Washington,Pasco,Washington,West,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-West-Peoria-Arizona,Peoria,Arizona,West,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,8,2,0.0667,120.00,f
2017-12-30,UnitedStates-West-Phoenix-Arizona,Phoenix,Arizona,West,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-West-Phoenix-Arizona,Phoenix,Arizona,West,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Phoenix-Arizona,Phoenix,Arizona,West,OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-Phoenix-Arizona,Phoenix,Arizona,West,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-West-Portland-Oregon,Portland,Oregon,West,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-West-Redmond-Oregon,Redmond,Oregon,West,FUR-TA-10002607,KI Conference Tables,Furniture,Tables,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-West-Renton-Washington,Renton,Washington,West,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-Renton-Washington,Renton,Washington,West,OFF-PA-10003797,Xerox 209,Office Supplies,Paper,4,2,0.0889,45.00,f
2017-12-30,UnitedStates-West-Renton-Washington,Renton,Washington,West,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-West-Riverside-California,Riverside,California,West,OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Roseville-California,Roseville,California,West,FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-Sacramento-California,Sacramento,California,West,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-Sacramento-California,Sacramento,California,West,TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,6,2,0.0667,90.00,f
2017-12-30,UnitedStates-West-Sacramento-California,Sacramento,California,West,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,8,2,0.0222,360.00,f
2017-12-30,UnitedStates-West-Salinas-California,Salinas,California,West,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-West-SaltLakeCity-Utah,Salt Lake City,Utah,West,OFF-PA-10001800,Xerox 220,Office Supplies,Paper,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,2,2,0.1333,15.00,t
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,7,2,0.1556,45.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,4,2,0.0444,90.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,4,2,0.0556,72.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-ST-10001963,Tennsco Regal Shelving Units,Office Supplies,Storage,10,2,0.0889,112.50,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,3,2,0.0444,67.50,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-West-SanDiego-California,San Diego,California,West,TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,5,2,0.0111,450.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,5,2,0.1444,34.62,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-FU-10001424,Dax Clear Box Frame,Furniture,Furnishings,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-FU-10001473,DAX Wood Document Frame,Furniture,Furnishings,9,2,0.0889,101.25,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,7,2,0.0778,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Furniture,Tables,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,3,2,0.0111,270.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,9,2,0.1556,57.86,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,0,2,0.0444,0.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10002578,Newell 335,Office Supplies,Art,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,5,2,0.0444,112.50,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10003394,Newell 332,Office Supplies,Art,3,2,0.0444,67.50,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,7,2,0.0778,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,8,2,0.0778,102.86,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,8,2,0.0222,360.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,4,2,0.0333,120.00,f
